"","Analysis","ID1","RT","AreaAll","d29N","d15N","AAID","adj"
"57",46945,"01_W_2",1404.1,12.436,16.631,16.631,"VAL",17.8527687776142
"58",46945,"01_W_2",1530.3,7.472,13.897,13.897,"NOR",14.0107790868929
"59",46945,"01_W_2",2075,12.043,22.226,22.226,"GLU",21.8037820324006
"60",46945,"01_W_2",2180.5,3.482,4.241,4.241,"PHE",3.52075331369625
"61",46946,"01_W_2",1283.7,18.177,22.755,22.755,"ALA",22.4047304860088
"62",46946,"01_W_2",1405.5,11.974,16.44,16.44,"VAL",17.667938880707
"63",46946,"01_W_2",1531.8,6.292,14.684,14.684,"NOR",14.8984543446252
"64",46946,"01_W_2",2077.5,12.036,22.935,22.935,"GLU",22.4821016200295
"65",46946,"01_W_2",2182.2,3.473,4.442,4.442,"PHE",3.67191568483021
"66",46947,"98_E_3",1282.4,11.631,23.614,23.614,"ALA",23.2669263622975
"67",46947,"98_E_3",1404.1,6.107,13.308,13.308,"VAL",14.5421089837999
"68",46947,"98_E_3",1530.9,4.426,10.915,10.915,"NOR",11.2301296023575
"69",46947,"98_E_3",2072,6.642,22.929,22.929,"GLU",22.4454212076584
"70",46947,"98_E_3",2179.9,1.563,7.307,7.307,"PHE",6.48707805596462
"71",46948,"98_E_3",1285.8,10.942,23.455,23.455,"ALA",23.1111222385862
"72",46948,"98_E_3",1407.4,5.722,13.552,13.552,"VAL",14.7922790868926
"73",46948,"98_E_3",1534.7,1.894,14.437,14.437,"NOR",14.8528048600889
"74",46948,"98_E_3",2078.1,6.216,23.292,23.292,"GLU",22.7777407952873
"75",46948,"98_E_3",2184.9,1.443,5.578,5.578,"PHE",4.70824042709858
"76",46949,"98_E_3",1292.2,10.404,23.415,23.415,"ALA",23.0743181148748
"77",46949,"98_E_3",1413.9,6.807,15.314,15.314,"VAL",16.5604491899854
"78",46949,"98_E_3",1541.4,3.009,17.166,17.166,"NOR",17.6824801178212
"79",46949,"98_E_3",2087.3,6.165,22.843,22.843,"GLU",22.2980603829162
"80",46949,"98_E_3",2192.4,1.397,6.854,6.854,"PHE",5.93440279823253
"81",46950,"5AA",1298.9,14.703,-0.449,-0.449,"ALA",-0.786486008836513
"82",46950,"5AA",1419.5,8.944,-0.661,-0.661,"VAL",0.591619293078236
"83",46950,"5AA",1556.4,15.587,14.566,14.566,"NOR",15.1831553755525
"84",46950,"5AA",2100.4,9.706,-2.686,-2.686,"GLU",-3.26162002945495
"85",46950,"5AA",2209.8,8.432,-4.19,-4.19,"PHE",-5.15943483063351
"86",46951,"5AA",1304.6,13.647,-0.864,-0.864,"ALA",-1.19829013254786
"87",46951,"5AA",1425.2,8.356,-0.773,-0.773,"VAL",0.485789396171049
"88",46951,"5AA",1561.9,14.537,14.615,14.615,"NOR",15.3328306332848
"89",46951,"5AA",2108.4,8.887,-2.774,-2.774,"GLU",-3.38030044182607
"90",46951,"5AA",2216.7,8.169,-4.192,-4.192,"PHE",-5.21127245949956
"91",46952,"5AA",1310.6,13.892,-1.138,-1.138,"ALA",-1.46909425625917
"92",46952,"5AA",1431,10.812,-0.97,-0.97,"VAL",0.294959499263806
"93",46952,"5AA",1567.3,16.237,11.404,11.404,"NOR",12.2225058910162
"94",46952,"5AA",2116.3,9.254,-2.338,-2.338,"GLU",-2.97498085419718
"95",46952,"5AA",2223.1,8.164,-3.015,-3.015,"PHE",-4.08411008836515
