"","Analysis","ID1","RT","AreaAll","d29N","d15N","AAID","adj"
"66",46879,"01_E_3_R",2180.1,3.056,3.915,3.915,"PHE",3.53442500000011
"67",46880,"01_E_3_R",1285.1,19.656,22.213,22.213,"ALA",22.2626519886361
"68",46880,"01_E_3_R",1406.4,14.27,15.817,15.817,"VAL",17.2855980113635
"69",46880,"01_E_3_R",1529,7.5,14.284,14.284,"NOR",14.7247642045448
"70",46880,"01_E_3_R",2076.4,11.253,22.894,22.894,"GLU",22.8106321022727
"71",46880,"01_E_3_R",2181.5,3.025,3.33,3.33,"PHE",2.93242187500014
"72",46881,"95_W_3",1280.8,9.675,22.618,22.618,"ALA",22.7089562499997
"73",46881,"95_W_3",1402.8,5.889,15.355,15.355,"VAL",16.8367437499999
"74",46881,"95_W_3",1532.6,5.141,15.179,15.179,"NOR",15.7407874999993
"75",46881,"95_W_3",2069.7,5.945,21.338,21.338,"GLU",21.2625937499999
"76",46881,"95_W_3",2180.3,1.707,4.1,4.1,"PHE",3.68541875000016
"77",46882,"95_W_3",1283.7,9.395,23.113,23.113,"ALA",23.2452605113633
"78",46882,"95_W_3",1405.7,8.805,14.903,14.903,"VAL",16.3978894886362
"79",46882,"95_W_3",1535.7,3.151,14.096,14.096,"NOR",14.7788107954539
"80",46882,"95_W_3",2074.5,5.623,21.616,21.616,"GLU",21.5485553977272
"81",46882,"95_W_3",2184.1,1.61,5.81,5.81,"PHE",5.37841562500008
"82",46883,"95_W_3",1288.1,9.029,23.196,23.196,"ALA",23.3695647727269
"83",46883,"95_W_3",1410.1,5.564,15.19,15.19,"VAL",16.6980352272726
"84",46883,"95_W_3",1540.1,4.712,15.577,15.577,"NOR",16.3808340909084
"85",46883,"95_W_3",2080.8,5.562,21.129,21.129,"GLU",21.0695170454545
"86",46883,"95_W_3",2189.1,1.57,4.992,4.992,"PHE",4.5434125000001
"87",46884,"5AA",1293.5,10.879,-1.093,-1.093,"ALA",-0.878130965909466
"88",46884,"5AA",1414.9,6.719,-1.141,-1.141,"VAL",0.380180965908921
"89",46884,"5AA",1551.6,12.991,14.397,14.397,"NOR",15.3218573863629
"90",46884,"5AA",2092.5,7.438,-3.06,-3.06,"GLU",-3.11152130681823
"91",46884,"5AA",2204.3,6.759,-4.246,-4.246,"PHE",-4.71159062499987
"92",46885,"95_W_2",1293.5,5.027,22.26,22.26,"ALA",22.5161732954542
"93",46885,"95_W_2",1416.4,3.29,16.544,16.544,"VAL",18.0783267045453
"94",46885,"95_W_2",1546.6,3.15,18.014,18.014,"NOR",19.0598806818174
"95",46885,"95_W_2",2089,3.251,19.011,19.011,"GLU",18.967440340909
"96",46885,"95_W_2",2198.9,1.387,3.841,3.841,"PHE",3.35840625000016
"97",46886,"95_W_2",1297.7,4.802,21.381,21.381,"ALA",21.6784775568178
"98",46886,"95_W_2",1420.4,3.838,15.254,15.254,"VAL",16.8014724431816
"99",46886,"95_W_2",1550.6,1.652,14.179,14.179,"NOR",15.3459039772719
"100",46886,"95_W_2",2094,3.121,18.333,18.333,"GLU",18.2974019886363
"101",46886,"95_W_2",2203.1,1.316,5.134,5.134,"PHE",4.63440312500007
"102",46887,"95_W_2",1305.6,4.725,22.469,22.469,"ALA",22.8077818181814
"103",46887,"95_W_2",1428.5,2.091,21.134,21.134,"VAL",22.694618181818
"104",46887,"95_W_2",1558.5,2.684,17.456,17.456,"NOR",18.7439272727264
"105",46887,"95_W_2",2105.7,3.119,18.197,18.197,"GLU",18.1693636363635
"106",46888,"5AA",1320.5,11.303,-1.52,-1.52,"ALA",-1.13991392045498
"107",46888,"5AA",1441.9,10.161,-0.87,-0.87,"VAL",0.703763920454449
"108",46888,"5AA",1576.5,15.09,10.744,10.744,"NOR",12.1529505681809
"109",46888,"5AA",2128.9,7.726,-3.036,-3.036,"GLU",-3.05567471590915
"110",46888,"5AA",2234.4,8.663,-4.481,-4.481,"PHE",-5.01460312499988
"111",46889,"5AA",1330.7,11.441,-2.097,-2.097,"ALA",-1.67560965909136
"112",46889,"5AA",1451.9,10.053,-1.514,-1.514,"VAL",0.0729096590908029
"113",46889,"5AA",1585.7,11.458,13.618,13.618,"NOR",15.1479738636354
"114",46889,"5AA",2141.8,7.212,-3.603,-3.603,"GLU",-3.61471306818189
"115",46889,"5AA",2245.1,7.149,-4.527,-4.527,"PHE",-5.07760624999985
